"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-14",,,"0.00","0.0","0.0","79","48","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-15",,,"0.00","0.0","0.0","74","48","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-16",,,"0.00","0.0","0.0","74","56","66",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-17",,,"0.40","0.0","0.0","66","46","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-18",,,"0.00","0.0","0.0","72","48","62",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-19",,,"0.18","0.0","0.0","63","51","52",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-20",,,"0.00","0.0","0.0","64","52","59",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-21",,,"0.11","0.0","0.0","72","59","70",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-22",,,"0.28","0.0","0.0","87","62","63",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-23",,,"0.00","0.0","0.0","72","60","69",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-24",,,"0.15","0.0","0.0","87","66","67",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-25",,,"0.00","0.0","0.0","67","51","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-26",,,"0.00","0.0","0.0","58","47","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-27",,,"0.00","0.0","0.0","58","42","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-28",,,"0.00","0.0","0.0","64","45","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-29",,,"0.00","0.0","0.0","70","47","52",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-09-30",,,"0.00","0.0","0.0","74","52","53",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-01",,,"0.00","0.0","0.0","71","41","42",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-02",,,"0.01","0.0","0.0","72","42","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-03",,,"0.00","0.0","0.0","55","39","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-04",,,"0.00","0.0","0.0","54","36","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-05",,,"0.00","0.0","0.0","60","36","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-06",,,"0.00","0.0","0.0","67","41","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-07",,,"0.00","0.0","0.0","78","46","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-08",,,"0.00","0.0","0.0","74","48","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-09",,,"0.00","0.0","0.0","80","50","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-10",,,"0.00","0.0","0.0","87","52","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-11",,,"0.00","0.0","0.0","83","52","53",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-12",,,"0.00","0.0","0.0","82","49","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-13",,,"0.00","0.0","0.0","74","51","57",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-14",,,"0.00","0.0","0.0","65","41","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-15",,,"0.00","0.0","0.0","65","41","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-16",,,"0.00","0.0","0.0","62","41","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-17",,,"0.00","0.0","0.0","70","43","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-18",,,"0.00","0.0","0.0","64","41","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-19",,,"0.00","0.0","0.0","58","35","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-20",,,"0.00","0.0","0.0","59","36","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-21",,,"0.00","0.0","0.0","70","39","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-22",,,"0.00","0.0","0.0","55","29","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-23",,,"0.00","0.0","0.0","63","30","60",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-24",,,"0.49","0.0","0.0","63","52","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-25",,,"0.13","0.0","0.0","68","55","57",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-26",,,"0.27","0.0","0.0","71","56","66",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-27",,,"0.38","0.0","0.0","66","51","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-28",,,"0.00","0.0","0.0","61","40","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-29",,,"0.00","0.0","0.0","43","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-30",,,"0.00","0.0","0.0","49","27","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-10-31",,,"0.00","0.0","0.0","62","30","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-01",,,"0.00","0.0","0.0","49","29","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-02",,,"0.00","0.0","0.0","53","27","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-03",,,"0.00","0.0","0.0","53","27","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-04",,,"0.02","0.0","0.0","54","37","39",,,,,"    1",,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-05",,,"0.07","0.0","0.0","51","27","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-06",,,"0.00","0.0","0.0","38","20","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-07",,,"0.00","0.0","0.0","46","22","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-08",,,"0.00","0.0","0.0","58","36","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-09",,,"0.00","0.0","0.0","66","43","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-10",,,"0.00","0.0","0.0","69","43","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-11",,,"0.00","0.0","0.0","68","45","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-12",,,"0.04","0.0","0.0","65","47","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-13",,,"0.01","0.0","0.0","54","46","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-14",,,"0.07","0.0","0.0","55","36","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-15",,,"0.03","0.0","0.0","45","29","31",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-16",,,"0.00","0.0","0.0","52","31","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-17",,,"0.00","0.0","0.0","53","32","38",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-18",,,"0.00","0.0","0.0","44","28","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-19",,,"0.00","0.0","0.0","37","24","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-20",,,"0.00","0.0","0.0","48","26","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-21",,,"0.00","0.0","0.0","43","26","42",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-22",,,"0.00","0.0","0.0","60","42","58",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-23",,,"0.22","0.0","0.0","65","23","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-24",,,"0.00","0.0","0.0","34","18","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-25",,,"0.03","0.0","0.0","39","32","37",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-26",,,"0.00","0.0","0.0","37","16","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-27",,,"0.00","0.0","0.0","32","16","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-28",,,"0.00","0.0","0.0","33","19","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-29",,,"0.00","0.0","0.0","47","25","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-11-30",,,"0.49","0.0","0.0","47","34","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-01",,,"0.00","0.0","0.0","34","21","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-02",,,"0.00","0.3","0.0","24","19","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-03",,,"0.00","0.0","0.0","31","13","13",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-04",,,"0.17","1.8","2.0","28","13","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-05",,,"0.12","1.6","3.0","33","19","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-06",,,"0.00","0.0","3.0","24","7","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-07",,,"0.00","0.0","3.0","18","8","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-08",,,"0.00","0.0","2.0","20","8","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-09",,,"0.00","0.0","2.0","23","4","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-10",,,"0.10","1.2","3.0","30","14","25",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-11",,,"0.00","0.0","2.0","37","19","30",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-12",,,"0.48","1.0","2.0","37","21","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-13",,,"0.04","0.7","2.0","28","4","4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-14",,,"0.00","0.0","2.0","14","1","2",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-15",,,"0.00","0.0","2.0","18","-4","-4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-16",,,"0.00","0.0","1.0","25","-4","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-17",,,"0.00","0.1","1.0","25","11","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-18",,,"0.00","0.0","1.0","23","9","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-19",,,"0.00","0.0","1.0","19","9","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-20",,,"0.00","0.0","1.0","21","3","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-21",,,"0.21","2.8","4.0","28","9","28",,,"    1",,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-22",,,"0.00","0.0","4.0","31","18","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-23",,,"0.00","0.0","4.0","34","17","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-24",,,"0.00","0.0","4.0","27","21","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-25",,,"0.13","1.5","5.0","30","18","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-26",,,"0.18","3.5","7.0","30","22","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-27",,,"0.00","0.0","6.0","29","15","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-28",,,"0.00","0.0","6.0","22","10","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-29",,,"0.00","0.0","6.0","29","14","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-30",,,"0.00","0.0","3.0","39","18","37",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2010-12-31",,,"0.00","0.0","0.0","48","37","47",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-01",,,"0.30","0.0","0.0","55","24","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-02",,,"0.00","0.0","0.0","24","10","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-03",,,"0.00","0.0","0.0","24","10","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-04",,,"0.00","0.0","0.0","35","20","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-05",,,"0.00","0.0","0.0","23","6","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-06",,,"0.00","0.0","0.0","27","8","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-07",,,"0.00","0.1","0.0","26","13","13",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-08",,,"0.02","0.5","1.0","19","7","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-09",,,"0.00","0.0","0.0","23","7","7",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-10",,,"0.00","0.0","0.0","30","6","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-11",,,"0.05","0.9","1.0","32","12","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-12",,,"0.17","2.9","3.0","25","18","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-13",,,"0.00","0.0","3.0","27","19","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-14",,,"0.00","0.0","3.0","26","15","17",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-15",,,"0.01","0.2","2.0","25","17","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-16",,,"0.00","0.0","2.0","22","3","4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-17",,,"0.00","0.0","2.0","20","4","19",,,"    1",,"    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-18",,,"0.36","3.1","4.0","33","19","29",,,"    1",,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-19",,,"0.00","0.1","4.0","29","14","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-20",,,"0.00","0.0","4.0","22","8","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-21",,,"0.00","0.0","4.0","18","-8","-8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-22",,,"0.01","0.5","4.0","8","-8","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-23",,,"0.01","0.4","4.0","16","-8","-3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-24",,,"0.03","0.6","4.0","22","-4","17",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-25",,,"0.00","0.0","4.0","25","17","22",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-26",,,"0.00","0.0","4.0","29","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-27",,,"0.00","0.0","4.0","22","15","19",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-28",,,"0.10","1.1","5.0","25","18","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-29",,,"0.00","0.0","5.0","30","19","28",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-30",,,"0.00","0.0","5.0","33","25","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-01-31",,,"0.00","0.0","5.0","28","20","20","0.9",,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-01",,,"0.11","1.0","5.0","23","19","20",,,,"    1",,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-02",,,"1.31","17.5","21.0","21","16","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-03",,,"0.08","1.2","21.0","23","-4","-4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-04",,,"0.00","0.0","19.0","15","-4","6",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-05",,,"0.00","0.0","17.0","27","2","5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-06",,,"0.02","0.4","15.0","31","5","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-07",,,"0.13","2.0","15.0","30","16","19","2.8",,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-08",,,"0.05","1.2","15.0","29","7","7",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-09",,,"0.00","0.0","14.0","12","-1","-1",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-10",,,"0.00","0.0","14.0","10","-11","-11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-11",,,"0.00","0.0","14.0","15","-11","5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-12",,,"0.01","0.2","14.0","29","5","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-13",,,"0.00","0.0","13.0","37","22","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-14",,,"0.00","0.0","11.0","47","32","38","2.6",,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-15",,,"0.00","0.0","9.0","42","24","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-16",,,"0.01","0.0","8.0","40","25","40",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-17",,,"0.00","0.0","3.0","50","40","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-18",,,"0.00","0.0","0.0","55","34","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-19",,,"0.00","0.0","0.0","47","21","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-20",,,"0.00","0.0","0.0","35","20","32",,,"    1","    1","    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-21",,,"1.33","0.0","0.0","34","30","30",,,,,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-22",,,"0.08","0.8","1.0","30","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-23",,,"0.02","0.3","1.0","25","22","22",,,,,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-24",,,"0.24","0.5","1.0","32","22","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-25",,,"0.03","0.4","1.0","34","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-26",,,"0.04","0.6","1.0","35","15","19",,,,,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-27",,,"0.05","0.3","1.0","26","19","22",,,,,"    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-02-28",,,"0.22","0.0","0.0","34","22","25",,,,,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-01",,,"0.00","0.0","0.0","35","16","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-02",,,"0.00","0.0","0.0","44","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-03",,,"0.00","0.0","0.0","30","16","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-04",,,"0.01","0.0","0.0","46","27","36",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-05",,,"0.92","0.3","0.0","45","31","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-06",,,"0.02","0.2","0.0","31","21","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-07",,,"0.00","0.0","0.0","32","18","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-08",,,"0.00","0.0","0.0","36","23","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-09",,,"0.46","0.0","0.0","42","30","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-10",,,"0.03","0.0","0.0","39","30","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-11",,,"0.00","0.0","0.0","37","25","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-12",,,"0.00","0.0","0.0","47","26","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-13",,,"0.00","0.0","0.0","37","23","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-14",,,"0.00","0.0","0.0","41","22","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-15",,,"0.00","0.0","0.0","40","26","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-16",,,"0.00","0.0","0.0","43","27","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-17",,,"0.00","0.0","0.0","61","33","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-18",,,"0.00","0.0","0.0","65","39","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-19",,,"0.00","0.0","0.0","50","25","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-20",,,"0.00","0.0","0.0","48","25","43",,,,"    1",,"    1",,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-21",,,"2.18","0.0","0.0","48","36","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-22",,,"0.11","0.0","0.0","55","37","37",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-23",,,"0.38","0.0","0.0","39","35","35",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-24",,,"0.04","0.3","0.0","37","24","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-25",,,"0.00","0.0","0.0","36","19","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-26",,,"0.00","0.0","0.0","33","21","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-27",,,"0.00","0.0","0.0","31","17","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-28",,,"0.00","0.0","0.0","34","18","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-29",,,"0.00","0.0","0.0","36","18","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-30",,,"0.00","0.0","0.0","39","24","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-03-31",,,"0.00","0.0","0.0","44","18","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-01",,,"0.00","0.0","0.0","47","19","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-02",,,"0.22","0.0","0.0","44","33","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-03",,,"0.01","0.0","0.0","52","35","41",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-04",,,"0.31","0.0","0.0","69","41","42",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-05",,,"0.00","0.0","0.0","48","31","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-06",,,"0.00","0.0","0.0","52","32","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-07",,,"0.00","0.0","0.0","52","35","38",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-08",,,"0.79","0.0","0.0","43","37","39",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-09",,,"0.12","0.0","0.0","45","39","44",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-10",,,"0.00","0.0","0.0","67","44","65",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-11",,,"0.01","0.0","0.0","82","49","49",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-12",,,"0.00","0.0","0.0","64","35","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-13",,,"0.00","0.0","0.0","57","31","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-14",,,"0.00","0.0","0.0","68","36","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-15",,,"0.00","0.0","0.0","44","34","35",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-16",,,"0.86","0.0","0.0","46","35","45",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-17",,,"0.25","0.0","0.0","47","33","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-18",,,"0.43","1.8","2.0","52","31","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-19",,,"0.03","0.0","0.0","38","31","36",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-20",,,"0.71","0.0","0.0","36","33","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-21",,,"0.00","0.0","0.0","41","31","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2011-04-22",,,"0.11","0.0","0.0","49","34","38",,,"    1","    1",,,,
